orderID,orderDate,orderTime,orderCost
735,2025-09-20,09:51:51,13.56
736,2025-09-20,09:51:51,15.20
737,2025-09-20,09:51:51,18.31
738,2025-09-20,09:51:51,18.93
739,2025-09-20,09:52:52,13.40
740,2025-09-20,09:52:52,15.56
741,2025-09-20,09:53:53,1.12
742,2025-09-20,09:53:53,11.58
743,2025-09-20,09:55:55,1.06
744,2025-09-20,09:55:55,16.36
745,2025-09-20,09:55:55,17.03
746,2025-09-20,09:55:55,17.42
747,2025-09-20,09:55:55,3.55
748,2025-09-20,09:55:55,7.05
749,2025-09-20,09:56:56,18.64
750,2025-09-20,09:56:56,18.91
751,2025-09-20,09:56:56,9.69
752,2025-09-20,09:57:57,10.86
753,2025-09-20,09:57:57,11.44
754,2025-09-20,09:57:57,12.85
755,2025-09-20,09:58:58,13.51
756,2025-09-20,09:59:59,3.04
757,2025-09-20,09:59:59,9.67
758,2025-09-21,09:00:00,17.58
759,2025-09-21,09:01:01,2.67
760,2025-09-21,09:01:01,8.13
761,2025-09-21,09:02:02,13.30
762,2025-09-21,09:02:02,15.40
763,2025-09-21,09:02:02,17.82
764,2025-09-21,09:02:02,7.97
765,2025-09-21,09:03:03,19.48
766,2025-09-21,09:04:04,6.06
767,2025-09-21,09:05:05,17.89
768,2025-09-21,09:05:05,3.09
769,2025-09-21,09:05:05,3.12
770,2025-09-21,09:07:07,3.37
771,2025-09-21,09:08:08,13.75
772,2025-09-21,09:08:08,19.07
773,2025-09-21,09:08:08,20.93
774,2025-09-21,09:09:09,11.39
775,2025-09-21,09:09:09,7.22
776,2025-09-21,09:10:10,18.14
777,2025-09-21,09:12:12,11.82
778,2025-09-21,09:12:12,14.58
779,2025-09-21,09:12:12,20.98
780,2025-09-21,09:13:13,7.63
781,2025-09-21,09:14:14,7.16
782,2025-09-21,09:15:15,18.03
783,2025-09-21,09:15:15,4.01
784,2025-09-21,09:15:15,5.34
785,2025-09-21,09:15:15,7.27
786,2025-09-21,09:16:16,11.01
787,2025-09-21,09:16:16,14.53
788,2025-09-21,09:16:16,4.42
789,2025-09-21,09:17:17,12.29
790,2025-09-21,09:17:17,14.98
791,2025-09-21,09:17:17,5.56
792,2025-09-21,09:17:17,6.46
793,2025-09-21,09:18:18,12.89
794,2025-09-21,09:18:18,15.46
795,2025-09-21,09:18:18,8.42
796,2025-09-21,09:19:19,3.98
797,2025-09-21,09:21:21,11.45
798,2025-09-21,09:21:21,15.85
799,2025-09-21,09:22:22,10.82
800,2025-09-21,09:22:22,13.43
801,2025-09-21,09:22:22,2.65
802,2025-09-21,09:22:22,4.21
803,2025-09-21,09:22:22,7.23
804,2025-09-21,09:24:24,1.61
805,2025-09-21,09:25:25,11.76
806,2025-09-21,09:25:25,18.02
807,2025-09-21,09:25:25,18.84
808,2025-09-21,09:26:26,19.67
809,2025-09-21,09:27:27,1.90
810,2025-09-21,09:27:27,14.43
811,2025-09-21,09:28:28,1.26
812,2025-09-21,09:28:28,15.53
813,2025-09-21,09:28:28,2.04
814,2025-09-21,09:28:28,3.85
815,2025-09-21,09:29:29,5.46
816,2025-09-21,09:30:30,12.90
817,2025-09-21,09:30:30,16.50
818,2025-09-21,09:30:30,18.42
819,2025-09-21,09:31:31,13.43
820,2025-09-21,09:32:32,14.38
821,2025-09-21,09:32:32,14.93
822,2025-09-21,09:32:32,18.09
823,2025-09-21,09:32:32,18.44
824,2025-09-21,09:32:32,8.24
825,2025-09-21,09:33:33,10.93
826,2025-09-21,09:34:34,16.81
827,2025-09-21,09:34:34,20.16
828,2025-09-21,09:34:34,8.30
829,2025-09-21,09:35:35,16.69
830,2025-09-21,09:36:36,9.95
831,2025-09-21,09:37:37,15.56
832,2025-09-21,09:37:37,5.60
833,2025-09-21,09:38:38,14.44
834,2025-09-21,09:38:38,16.74
835,2025-09-21,09:38:38,5.42
836,2025-09-21,09:39:39,20.84
837,2025-09-21,09:40:40,19.34
838,2025-09-21,09:40:40,2.54
839,2025-09-21,09:40:40,3.17
840,2025-09-21,09:40:40,7.40
841,2025-09-21,09:41:41,18.71
842,2025-09-21,09:42:42,2.49
843,2025-09-21,09:43:43,10.24
844,2025-09-21,09:44:44,7.87
845,2025-09-21,09:44:44,8.44
846,2025-09-21,09:46:46,1.59
847,2025-09-21,09:46:46,12.61
848,2025-09-21,09:46:46,19.89
849,2025-09-21,09:46:46,4.27
850,2025-09-21,09:46:46,7.48
851,2025-09-21,09:47:47,10.06
852,2025-09-21,09:47:47,8.25
853,2025-09-21,09:48:48,11.36
854,2025-09-21,09:48:48,12.72
855,2025-09-21,09:48:48,15.09
856,2025-09-21,09:48:48,15.15
857,2025-09-21,09:48:48,4.09
858,2025-09-21,09:49:49,17.67
859,2025-09-21,09:49:49,6.93
860,2025-09-21,09:49:49,9.40
861,2025-09-21,09:50:50,18.75
862,2025-09-21,09:50:50,2.78
863,2025-09-21,09:50:50,3.55
864,2025-09-21,09:51:51,2.44
865,2025-09-21,09:51:51,4.41
866,2025-09-21,09:52:52,10.24
867,2025-09-21,09:52:52,13.03
868,2025-09-21,09:52:52,8.96
869,2025-09-21,09:53:53,2.19
870,2025-09-21,09:53:53,2.22
871,2025-09-21,09:53:53,4.34
872,2025-09-21,09:53:53,9.79
873,2025-09-21,09:54:54,2.76
874,2025-09-21,09:54:54,8.47
875,2025-09-21,09:55:55,20.73
876,2025-09-21,09:56:56,10.51
877,2025-09-21,09:56:56,13.73
878,2025-09-21,09:56:56,6.50
879,2025-09-21,09:57:57,12.23
880,2025-09-21,09:57:57,19.11
881,2025-09-21,09:57:57,19.83
882,2025-09-21,09:57:57,2.41
883,2025-09-21,09:58:58,10.03
884,2025-09-21,09:59:59,13.38
885,2025-09-21,09:59:59,3.36
886,2025-09-21,09:59:59,4.49
887,2025-09-22,09:00:00,9.86
888,2025-09-22,09:01:01,10.78
889,2025-09-22,09:01:01,6.23
890,2025-09-22,09:02:02,10.71
891,2025-09-22,09:02:02,11.98
892,2025-09-22,09:02:02,8.40
893,2025-09-22,09:03:03,14.25
894,2025-09-22,09:03:03,15.01
895,2025-09-22,09:03:03,4.92
896,2025-09-22,09:06:06,3.09
897,2025-09-22,09:07:07,1.95
898,2025-09-22,09:07:07,13.81
899,2025-09-22,09:07:07,18.53
900,2025-09-22,09:08:08,2.53
901,2025-09-22,09:08:08,4.46
902,2025-09-22,09:08:08,4.80
903,2025-09-22,09:09:09,11.26
904,2025-09-22,09:10:10,19.68
905,2025-09-22,09:12:12,2.76
906,2025-09-22,09:12:12,2.78
907,2025-09-22,09:13:13,20.44
908,2025-09-22,09:15:15,20.90
909,2025-09-22,09:15:15,5.29
910,2025-09-22,09:16:16,19.24
911,2025-09-22,09:16:16,7.27
912,2025-09-22,09:17:17,10.11
913,2025-09-22,09:17:17,10.21
914,2025-09-22,09:17:17,20.28
915,2025-09-22,09:18:18,18.91
916,2025-09-22,09:18:18,20.48
917,2025-09-22,09:18:18,9.83
918,2025-09-22,09:19:19,14.74
919,2025-09-22,09:20:20,1.16
920,2025-09-22,09:20:20,12.35
921,2025-09-22,09:20:20,20.89
922,2025-09-22,09:20:20,7.67
923,2025-09-22,09:21:21,2.02
924,2025-09-22,09:21:21,20.30
925,2025-09-22,09:21:21,20.56
926,2025-09-22,09:22:22,13.90
927,2025-09-22,09:22:22,14.69
928,2025-09-22,09:22:22,2.08
929,2025-09-22,09:22:22,20.78
930,2025-09-22,09:22:22,4.34
931,2025-09-22,09:24:24,12.96
932,2025-09-22,09:24:24,17.94
933,2025-09-22,09:24:24,20.54
934,2025-09-22,09:25:25,10.75
935,2025-09-22,09:25:25,6.45
936,2025-09-22,09:26:26,17.02
937,2025-09-22,09:26:26,17.04
938,2025-09-22,09:26:26,9.94
939,2025-09-22,09:27:27,9.25
940,2025-09-22,09:28:28,3.34
941,2025-09-22,09:29:29,1.46
942,2025-09-22,09:29:29,18.34
943,2025-09-22,09:29:29,8.52
944,2025-09-22,09:30:30,19.23
945,2025-09-22,09:30:30,2.36
946,2025-09-22,09:30:30,5.79
947,2025-09-22,09:31:31,4.43
948,2025-09-22,09:32:32,6.17
949,2025-09-22,09:33:33,20.70
950,2025-09-22,09:34:34,13.38
951,2025-09-22,09:34:34,6.57
952,2025-09-22,09:35:35,13.47
953,2025-09-22,09:36:36,13.49
954,2025-09-22,09:36:36,2.60
955,2025-09-22,09:36:36,8.47
956,2025-09-22,09:36:36,9.00
957,2025-09-22,09:37:37,10.87
958,2025-09-22,09:37:37,11.60
959,2025-09-22,09:37:37,16.36
960,2025-09-22,09:37:37,3.10
961,2025-09-22,09:38:38,1.26
962,2025-09-22,09:38:38,15.26
963,2025-09-22,09:38:38,16.49
964,2025-09-22,09:39:39,1.00
965,2025-09-22,09:40:40,16.42
966,2025-09-22,09:40:40,9.54
967,2025-09-22,09:41:41,13.44
968,2025-09-22,09:41:41,13.77
969,2025-09-22,09:41:41,14.02
970,2025-09-22,09:41:41,16.47
971,2025-09-22,09:41:41,9.93
972,2025-09-22,09:42:42,11.20
973,2025-09-22,09:43:43,17.01
974,2025-09-22,09:44:44,1.30
975,2025-09-22,09:45:45,19.47
976,2025-09-22,09:45:45,3.83
977,2025-09-22,09:46:46,17.89
978,2025-09-22,09:46:46,18.68
979,2025-09-22,09:47:47,15.54
980,2025-09-22,09:47:47,18.43
981,2025-09-22,09:47:47,19.43
982,2025-09-22,09:47:47,6.03
983,2025-09-22,09:47:47,7.08
984,2025-09-22,09:48:48,13.82
985,2025-09-22,09:48:48,5.31
986,2025-09-22,09:49:49,11.52
987,2025-09-22,09:49:49,3.30
988,2025-09-22,09:49:49,5.37
989,2025-09-22,09:50:50,1.94
990,2025-09-22,09:50:50,4.87
991,2025-09-22,09:51:51,6.71
992,2025-09-22,09:51:51,9.91
993,2025-09-22,09:53:53,13.75
994,2025-09-22,09:53:53,14.98
995,2025-09-22,09:53:53,8.12
996,2025-09-22,09:56:56,18.81
997,2025-09-22,09:56:56,20.14
998,2025-09-22,09:56:56,5.48
999,2025-09-22,09:56:56,7.46
1000,2025-09-22,09:59:59,7.49
